id,track,artist,artist,month,year,posThen,posHighest,duration,tempo,timeSignature,mode,key,loudness,danceability,energy
09nF0QR1FfKCb0gZfTOo4F,FEVER,CASCADA,CASCADA,1,2010,36,36,201240,127.926,4,1,0,-7.199,0.594,0.79
2JcqYs3baaHYqMmlwUn0CQ,POPPIHOLLA,CHICANE,CHICANE,1,2010,37,29,303814,247.998,4,1,3,-9.187,0.556,0.74
1R0SmnmjTsdTtANd4K2QRv,YOU AND I,MEDINA,MEDINA,1,2010,38,27,173053,125.029,4,1,0,-4.619,0.663,0.634
00ivU2eHjmZ8nGWalagTzc,CELEBRATION,MADONNA,MADONNA,1,2010,39,1,279720,129.987,4,0,11,-4.331,0.546,0.912
6447o7CuHVFZD6rytyiVHT,RIVERSIDE,SIDNEY SAMSON,SIDNEY SAMSON,2,2010,1,1,200707,125.991,4,0,1,-3.684,0.894,0.928
0SWJ2GD3UdhakN3NMzPwF5,WON'T GO QUIETLY,EXAMPLE,EXAMPLE,2,2010,2,2,218520,125.084,4,1,8,-3.507,0.507,0.9
4ilN4Wj1a5D05yEjP5u1Od,TAKE THAT,WILEY,WILEY,2,2010,3,2,84560,129.34,4,0,10,-12.06,0.468,0.893
6592tQuqJsfLjryj7wDBRP,COULD THIS BE REAL,SUB FOCUS,SUB FOCUS,2,2010,5,4,266885,125.013,4,0,10,-6.11,0.706,0.793
4MKzCHlZvkwJOQRNkdw4zq,SEXY CHICK,DAVID GUETTA,DAVID GUETTA,2,2010,7,2,195853,129.999,4,0,11,-4.99,0.811,0.654
0cD9mIZh7oEGdyVyKQkFib,WATCH THE SUN COME UP,EXAMPLE,EXAMPLE,2,2010,10,3,203944,114.986,4,1,2,-2.46,0.621,0.932
7nBSJafXLMy8kHIS9JfITW,HOLIDAY,DIZZEE RASCAL,DIZZEE RASCAL,2,2010,14,2,229010,118.018,4,1,7,-6.324,0.798,0.733
4wKPPFeYvFcFjofwEMh06P,EVACUATE THE DANCEFLOOR,CASCADA,CASCADA,2,2010,17,9,296080,129.988,4,1,0,-6.508,0.569,0.852
6ZbmKimtnTuIo330PbxdU3,WHEN LOVE TAKES OVER,DAVID GUETTA,DAVID GUETTA,2,2010,20,1,191000,129.995,4,1,11,-4.627,0.671,0.875
7uRsLmBRTsmv3CMcvof3zO,FLASHBACK,CALVIN HARRIS,CALVIN HARRIS,2,2010,21,3,375653,130.333,4,1,7,-3.652,0.705,0.941
2h0MMYlr6qkBTcmKo0953G,I REMEMBER,DEADMAU5,DEADMAU5,2,2010,24,1,303573,128.013,4,0,11,-7.085,0.689,0.704
0hRZYb7QcMzgl4Ntqzo7Or,GET SHAKY,IAN CAREY PROJECT,IAN CAREY PROJECT,2,2010,25,7,326532,127.956,4,1,1,-6.172,0.733,0.796
64GzgisSQSf7jp1KUD5Q6B,GHOSTS 'N' STUFF,DEADMAU5,DEADMAU5,2,2010,29,2,270027,128.016,4,1,8,-5.244,0.521,0.806
1yw1rRHBsdJwT3kas9MmHf,PAPER ROMANCE,GROOVE ARMADA,GROOVE ARMADA,2,2010,35,35,378693,122.987,4,1,4,-6.188,0.568,0.709
5D1zESPcPRF57RdihHjA1m,ANGEL ECHOES,FOUR TET,FOUR TET,2,2010,38,38,239433,114.998,3,0,7,-8.598,0.651,0.529
5qPmR4nG3nNAECAN5JxrEV,HEARTBEAT,NNEKA,NNEKA,2,2010,40,18,237733,144.108,4,0,11,-6.261,0.558,0.665
0SWJ2GD3UdhakN3NMzPwF5,WON'T GO QUIETLY,EXAMPLE,EXAMPLE,3,2010,1,1,218520,125.084,4,1,8,-3.507,0.507,0.9
6447o7CuHVFZD6rytyiVHT,RIVERSIDE,SIDNEY SAMSON,SIDNEY SAMSON,3,2010,2,1,200707,125.991,4,0,1,-3.684,0.894,0.928
6KG8oTzlAjta6Ofjcaf9z1,ROCK THAT BODY,BLACK EYED PEAS,BLACK EYED PEAS,3,2010,3,3,308973,127.99,4,0,2,-7.989,0.628,0.832
4MKzCHlZvkwJOQRNkdw4zq,SEXY CHICK,DAVID GUETTA,DAVID GUETTA,3,2010,6,2,195853,129.999,4,0,11,-4.99,0.811,0.654
2tJ5by43xCJlCkhor21tMn,NO SUPERSTAR,REMADY,REMADY,3,2010,7,5,221507,128.009,4,0,11,-7.789,0.689,0.788
70q8DqLRMFgyK1OAxNb28m,SWEET HARMONY,DANNY BYRD,DANNY BYRD,3,2010,8,6,368560,173.956,4,0,9,-4.239,0.5,0.984
0NrwQdPgOlLkVEC3VMlU42,MEMORIES,DAVID GUETTA,DAVID GUETTA,3,2010,10,10,210853,130.044,4,1,8,-3.913,0.542,0.916
4ilN4Wj1a5D05yEjP5u1Od,TAKE THAT,WILEY,WILEY,3,2010,14,2,84560,129.34,4,0,10,-12.06,0.468,0.893
7nBSJafXLMy8kHIS9JfITW,HOLIDAY,DIZZEE RASCAL,DIZZEE RASCAL,3,2010,15,2,229010,118.018,4,1,7,-6.324,0.798,0.733
1BfXy0gM3tmB6Jc1QdtaLj,ONE LIFE STAND,HOT CHIP,HOT CHIP,3,2010,17,4,321496,120.148,4,0,10,-4.176,0.781,0.702
6ZbmKimtnTuIo330PbxdU3,WHEN LOVE TAKES OVER,DAVID GUETTA,DAVID GUETTA,3,2010,18,1,191000,129.995,4,1,11,-4.627,0.671,0.875
0cD9mIZh7oEGdyVyKQkFib,WATCH THE SUN COME UP,EXAMPLE,EXAMPLE,3,2010,19,3,203944,114.986,4,1,2,-2.46,0.621,0.932
64GzgisSQSf7jp1KUD5Q6B,GHOSTS 'N' STUFF,DEADMAU5,DEADMAU5,3,2010,21,2,270027,128.016,4,1,8,-5.244,0.521,0.806
1HFVKYIqnr9hWOxnvwDTeI,SHOW ME LOVE,STEVE ANGELLO,STEVE ANGELLO,3,2010,23,1,343120,127.949,4,1,5,-5.35,0.671,0.843
6592tQuqJsfLjryj7wDBRP,COULD THIS BE REAL,SUB FOCUS,SUB FOCUS,3,2010,24,4,266885,125.013,4,0,10,-6.11,0.706,0.793
1yw1rRHBsdJwT3kas9MmHf,PAPER ROMANCE,GROOVE ARMADA,GROOVE ARMADA,3,2010,25,25,378693,122.987,4,1,4,-6.188,0.568,0.709
2h0MMYlr6qkBTcmKo0953G,I REMEMBER,DEADMAU5,DEADMAU5,3,2010,26,1,303573,128.013,4,0,11,-7.085,0.689,0.704
4wKPPFeYvFcFjofwEMh06P,EVACUATE THE DANCEFLOOR,CASCADA,CASCADA,3,2010,28,9,296080,129.988,4,1,0,-6.508,0.569,0.852
7uRsLmBRTsmv3CMcvof3zO,FLASHBACK,CALVIN HARRIS,CALVIN HARRIS,3,2010,29,3,375653,130.333,4,1,7,-3.652,0.705,0.941
0hRZYb7QcMzgl4Ntqzo7Or,GET SHAKY,IAN CAREY PROJECT,IAN CAREY PROJECT,3,2010,34,7,326532,127.956,4,1,1,-6.172,0.733,0.796
7BNxekvAer8HCDvWqbE8cU,MIC CHECK,HADOUKEN,HADOUKEN,3,2010,35,35,205987,131.024,4,1,1,-4.353,0.751,0.941
67pMpM5JGGzdt7SQDtcOMd,HOT,INNA,INNA,4,2010,1,1,243760,128.011,4,0,7,-4.917,0.85,0.947
6KG8oTzlAjta6Ofjcaf9z1,ROCK THAT BODY,BLACK EYED PEAS,BLACK EYED PEAS,4,2010,2,1,308973,127.99,4,0,2,-7.989,0.628,0.832
2FOPJIJvirxmqIVeAqeTx2,WHY DON'T YOU,GRAMOPHONEDZIE,GRAMOPHONEDZIE,4,2010,3,1,171021,125.113,4,1,0,-5.63,0.774,0.733
0NrwQdPgOlLkVEC3VMlU42,MEMORIES,DAVID GUETTA,DAVID GUETTA,4,2010,4,4,210853,130.044,4,1,8,-3.913,0.542,0.916
6447o7CuHVFZD6rytyiVHT,RIVERSIDE,SIDNEY SAMSON,SIDNEY SAMSON,4,2010,5,1,200707,125.991,4,0,1,-3.684,0.894,0.928
0C15TMKtQIX4VhXJKWANMy,ONLY MAN,AUDIO BULLYS,AUDIO BULLYS,4,2010,6,6,200787,102.994,4,1,11,-3.459,0.762,0.632
0SWJ2GD3UdhakN3NMzPwF5,WON'T GO QUIETLY,EXAMPLE,EXAMPLE,4,2010,7,1,218520,125.084,4,1,8,-3.507,0.507,0.9
2eamZYy8AWxhOkg7GVUh33,I'M IN THE HOUSE,STEVE AOKI,STEVE AOKI,4,2010,8,3,192800,132.997,4,1,0,-3.78,0.788,0.903
4MKzCHlZvkwJOQRNkdw4zq,SEXY CHICK,DAVID GUETTA,DAVID GUETTA,4,2010,10,2,195853,129.999,4,0,11,-4.99,0.811,0.654
5FW0pBSSC4TZa1KF5nXsj0,WHO WANTS TO BE ALONE,TIESTO,TIESTO,4,2010,11,11,276227,117.99,4,0,7,-5.537,0.636,0.917
6ZbmKimtnTuIo330PbxdU3,WHEN LOVE TAKES OVER,DAVID GUETTA,DAVID GUETTA,4,2010,12,1,191000,129.995,4,1,11,-4.627,0.671,0.875
7BNxekvAer8HCDvWqbE8cU,MIC CHECK,HADOUKEN,HADOUKEN,4,2010,14,14,205987,131.024,4,1,1,-4.353,0.751,0.941
4ilN4Wj1a5D05yEjP5u1Od,TAKE THAT,WILEY,WILEY,4,2010,18,2,84560,129.34,4,0,10,-12.06,0.468,0.893
7nBSJafXLMy8kHIS9JfITW,HOLIDAY,DIZZEE RASCAL,DIZZEE RASCAL,4,2010,19,2,229010,118.018,4,1,7,-6.324,0.798,0.733
6592tQuqJsfLjryj7wDBRP,COULD THIS BE REAL,SUB FOCUS,SUB FOCUS,4,2010,25,4,266885,125.013,4,0,10,-6.11,0.706,0.793
0XXmgyGdRdPafcKHWJdbWm,HALCYON,DELPHIC,DELPHIC,4,2010,26,16,282533,140.045,4,1,7,-5.81,0.583,0.894
4wKPPFeYvFcFjofwEMh06P,EVACUATE THE DANCEFLOOR,CASCADA,CASCADA,4,2010,28,9,296080,129.988,4,1,0,-6.508,0.569,0.852
2h0MMYlr6qkBTcmKo0953G,I REMEMBER,DEADMAU5,DEADMAU5,4,2010,31,1,303573,128.013,4,0,11,-7.085,0.689,0.704
1HFVKYIqnr9hWOxnvwDTeI,SHOW ME LOVE,STEVE ANGELLO,STEVE ANGELLO,4,2010,32,1,343120,127.949,4,1,5,-5.35,0.671,0.843
70ftmiU08HpSHxPD2dTnnh,ACAPELLA,KELIS,KELIS,5,2010,1,1,248120,127.981,4,1,11,-4.631,0.7,0.853
67pMpM5JGGzdt7SQDtcOMd,HOT,INNA,INNA,5,2010,2,1,243760,128.011,4,0,7,-4.917,0.85,0.947
0NrwQdPgOlLkVEC3VMlU42,MEMORIES,DAVID GUETTA,DAVID GUETTA,5,2010,3,2,210853,130.044,4,1,8,-3.913,0.542,0.916
6KG8oTzlAjta6Ofjcaf9z1,ROCK THAT BODY,BLACK EYED PEAS,BLACK EYED PEAS,5,2010,4,1,308973,127.99,4,0,2,-7.989,0.628,0.832
6447o7CuHVFZD6rytyiVHT,RIVERSIDE,SIDNEY SAMSON,SIDNEY SAMSON,5,2010,5,1,200707,125.991,4,0,1,-3.684,0.894,0.928
2FOPJIJvirxmqIVeAqeTx2,WHY DON'T YOU,GRAMOPHONEDZIE,GRAMOPHONEDZIE,5,2010,6,1,171021,125.113,4,1,0,-5.63,0.774,0.733
4MKzCHlZvkwJOQRNkdw4zq,SEXY CHICK,DAVID GUETTA,DAVID GUETTA,5,2010,8,2,195853,129.999,4,0,11,-4.99,0.811,0.654
0SWJ2GD3UdhakN3NMzPwF5,WON'T GO QUIETLY,EXAMPLE,EXAMPLE,5,2010,9,1,218520,125.084,4,1,8,-3.507,0.507,0.9
6bXHBaCqHljWQPrH5ZstLo,STOP AND STARE,FENECH SOLER,FENECH SOLER,5,2010,10,10,226120,126.953,4,0,9,-3.926,0.634,0.768
4qGK21F2n8zYRNsllinNaS,I FEEL BETTER,HOT CHIP,HOT CHIP,5,2010,12,12,280287,125.086,4,0,0,-5.291,0.598,0.672
1H8P35ZUIQ5d7i8s1NzqJs,AS THE RUSH COMES,MOTORCYCLE,MOTORCYCLE,5,2010,13,2,458508,133.997,4,1,7,-13.255,0.513,0.724
6ZbmKimtnTuIo330PbxdU3,WHEN LOVE TAKES OVER,DAVID GUETTA,DAVID GUETTA,5,2010,15,1,191000,129.995,4,1,11,-4.627,0.671,0.875
7nBSJafXLMy8kHIS9JfITW,HOLIDAY,DIZZEE RASCAL,DIZZEE RASCAL,5,2010,17,2,229010,118.018,4,1,7,-6.324,0.798,0.733
4Li1koEIphW5KitMm3panO,ADAGIO FOR STRINGS,TIESTO,TIESTO,5,2010,21,2,205053,139.975,4,0,10,-8.663,0.49,0.915
2eamZYy8AWxhOkg7GVUh33,I'M IN THE HOUSE,STEVE AOKI,STEVE AOKI,5,2010,22,3,192800,132.997,4,1,0,-3.78,0.788,0.903
4ilN4Wj1a5D05yEjP5u1Od,TAKE THAT,WILEY,WILEY,5,2010,28,2,84560,129.34,4,0,10,-12.06,0.468,0.893
3D1P3oPecqAQy2u33gAhsM,ODESSA,CARIBOU,CARIBOU,5,2010,29,29,315585,118.027,4,1,1,-5.974,0.681,0.915
0hRZYb7QcMzgl4Ntqzo7Or,GET SHAKY,IAN CAREY PROJECT,IAN CAREY PROJECT,5,2010,30,7,326532,127.956,4,1,1,-6.172,0.733,0.796
2h0MMYlr6qkBTcmKo0953G,I REMEMBER,DEADMAU5,DEADMAU5,5,2010,34,1,303573,128.013,4,0,11,-7.085,0.689,0.704
4wKPPFeYvFcFjofwEMh06P,EVACUATE THE DANCEFLOOR,CASCADA,CASCADA,5,2010,36,9,296080,129.988,4,1,0,-6.508,0.569,0.852
6YJO2SbmitRchhX4uGgWxD,WOO BOOST,RUSKO,RUSKO,5,2010,38,22,249480,139.804,4,0,11,-4.19,0.643,0.813
7BNxekvAer8HCDvWqbE8cU,MIC CHECK,HADOUKEN,HADOUKEN,5,2010,39,8,205987,131.024,4,1,1,-4.353,0.751,0.941
39mpEFVia0G5XJhaAES01t,STEREO LOVE,EDWARD MAYA,EDWARD MAYA,6,2010,1,1,217093,127.03,4,0,1,-8.528,0.771,0.658
70ftmiU08HpSHxPD2dTnnh,ACAPELLA,KELIS,KELIS,6,2010,3,1,248120,127.981,4,1,11,-4.631,0.7,0.853
0NrwQdPgOlLkVEC3VMlU42,MEMORIES,DAVID GUETTA,DAVID GUETTA,6,2010,4,2,210853,130.044,4,1,8,-3.913,0.542,0.916
7bPu0pkptMwRHIR0VtrCSf,GETTIN' OVER,DAVID GUETTA,DAVID GUETTA,6,2010,5,5,188013,130.081,4,1,1,-5.104,0.622,0.917
5MabgvuQ3GGj2Ayborp60c,BETTER THAN LOVE,HURTS,HURTS,6,2010,6,6,210213,132.03,4,0,11,-3.556,0.472,0.874
67pMpM5JGGzdt7SQDtcOMd,HOT,INNA,INNA,6,2010,7,1,243760,128.011,4,0,7,-4.917,0.85,0.947
1D5HODc91mUYW4IXr14n4j,SPLASH,SUB FOCUS,SUB FOCUS,6,2010,8,7,248844,142.034,4,0,3,-7.035,0.722,0.782
6KG8oTzlAjta6Ofjcaf9z1,ROCK THAT BODY,BLACK EYED PEAS,BLACK EYED PEAS,6,2010,10,1,308973,127.99,4,0,2,-7.989,0.628,0.832
4MKzCHlZvkwJOQRNkdw4zq,SEXY CHICK,DAVID GUETTA,DAVID GUETTA,6,2010,14,2,195853,129.999,4,0,11,-4.99,0.811,0.654
7nBSJafXLMy8kHIS9JfITW,HOLIDAY,DIZZEE RASCAL,DIZZEE RASCAL,6,2010,16,2,229010,118.018,4,1,7,-6.324,0.798,0.733
6447o7CuHVFZD6rytyiVHT,RIVERSIDE,SIDNEY SAMSON,SIDNEY SAMSON,6,2010,17,1,200707,125.991,4,0,1,-3.684,0.894,0.928
0SWJ2GD3UdhakN3NMzPwF5,WON'T GO QUIETLY,EXAMPLE,EXAMPLE,6,2010,18,1,218520,125.084,4,1,8,-3.507,0.507,0.9
4Li1koEIphW5KitMm3panO,ADAGIO FOR STRINGS,TIESTO,TIESTO,6,2010,21,2,205053,139.975,4,0,10,-8.663,0.49,0.915
0q6LuUqGLUiCPP1cbdwFs3,ON MELANCHOLY HILL,GORILLAZ,GORILLAZ,6,2010,22,22,233867,120.423,4,1,2,-5.81,0.689,0.739
6ZbmKimtnTuIo330PbxdU3,WHEN LOVE TAKES OVER,DAVID GUETTA,DAVID GUETTA,6,2010,23,1,191000,129.995,4,1,11,-4.627,0.671,0.875
2CZenFIaMMl7Ix7cw8KNDW,SKILLS,BEATBULLYZ,BEATBULLYZ,6,2010,26,26,196769,125.544,4,1,6,-4.354,0.507,0.92
2FOPJIJvirxmqIVeAqeTx2,WHY DON'T YOU,GRAMOPHONEDZIE,GRAMOPHONEDZIE,6,2010,27,1,171021,125.113,4,1,0,-5.63,0.774,0.733
0cD9mIZh7oEGdyVyKQkFib,WATCH THE SUN COME UP,EXAMPLE,EXAMPLE,6,2010,28,3,203944,114.986,4,1,2,-2.46,0.621,0.932
1xrr9bAS0zfjCXdLKpLJnA,SWOON,CHEMICAL BROTHERS,CHEMICAL BROTHERS,6,2010,30,13,365080,123.974,4,0,2,-5.845,0.492,0.773
1HFVKYIqnr9hWOxnvwDTeI,SHOW ME LOVE,STEVE ANGELLO,STEVE ANGELLO,6,2010,33,1,343120,127.949,4,1,5,-5.35,0.671,0.843
670EuhCIOBbCnMeCAqG3vz,COMMANDER,KELLY ROWLAND,KELLY ROWLAND,6,2010,34,34,218800,124.685,4,0,11,-2.896,0.399,0.896
6Ljak2OKTpSJSWWRPgiqO4,WE NO SPEAK AMERICANO,YOLANDA BE COOL,YOLANDA BE COOL,8,2010,1,1,157440,124.996,4,1,6,-5.005,0.902,0.805
41KPpw0EZCytxNkmEMJVgr,ONE,SWEDISH HOUSE MAFIA,SWEDISH HOUSE MAFIA,8,2010,2,2,169920,125.026,4,1,0,-6.564,0.802,0.781
670EuhCIOBbCnMeCAqG3vz,COMMANDER,KELLY ROWLAND,KELLY ROWLAND,8,2010,4,2,218800,124.685,4,0,11,-2.896,0.399,0.896
07WEDHF2YwVgYuBugi2ECO,KICKSTARTS,EXAMPLE,EXAMPLE,8,2010,5,1,181827,126.059,4,1,5,-4.455,0.61,0.836
7bPu0pkptMwRHIR0VtrCSf,GETTIN' OVER,DAVID GUETTA,DAVID GUETTA,8,2010,6,1,188013,130.081,4,1,1,-5.104,0.622,0.917
39mpEFVia0G5XJhaAES01t,STEREO LOVE,EDWARD MAYA,EDWARD MAYA,8,2010,7,1,217093,127.03,4,0,1,-8.528,0.771,0.658
5anH6xPaT3Q4Cz0j0MNGRQ,SATURDAY,BASSHUNTER,BASSHUNTER,8,2010,8,5,180707,127.98,4,0,9,-3.301,0.66,0.775
0NrwQdPgOlLkVEC3VMlU42,MEMORIES,DAVID GUETTA,DAVID GUETTA,8,2010,11,2,210853,130.044,4,1,8,-3.913,0.542,0.916
6JaUTMxVYwvDT8z4m3VYbo,4TH OF JULY,KELIS,KELIS,8,2010,12,6,328040,124.046,4,0,4,-4.712,0.728,0.723
0q6LuUqGLUiCPP1cbdwFs3,ON MELANCHOLY HILL,GORILLAZ,GORILLAZ,8,2010,13,13,233867,120.423,4,1,2,-5.81,0.689,0.739
67pMpM5JGGzdt7SQDtcOMd,HOT,INNA,INNA,8,2010,14,1,243760,128.011,4,0,7,-4.917,0.85,0.947
3Rc2ajBMInxeNGVkMPC92Y,DANCING ON MY OWN,ROBYN,ROBYN,8,2010,15,3,285973,117.014,4,1,6,-4.676,0.68,0.874
70ftmiU08HpSHxPD2dTnnh,ACAPELLA,KELIS,KELIS,8,2010,16,1,248120,127.981,4,1,11,-4.631,0.7,0.853
0SWJ2GD3UdhakN3NMzPwF5,WON'T GO QUIETLY,EXAMPLE,EXAMPLE,8,2010,19,1,218520,125.084,4,1,8,-3.507,0.507,0.9
4MKzCHlZvkwJOQRNkdw4zq,SEXY CHICK,DAVID GUETTA,DAVID GUETTA,8,2010,20,2,195853,129.999,4,0,11,-4.99,0.811,0.654
7wtBvFv0Mv7ogyPedku63S,I'M FLY,DONAE'O,DONAE'O,8,2010,21,21,209524,126.041,4,0,11,-5.148,0.811,0.942
6KG8oTzlAjta6Ofjcaf9z1,ROCK THAT BODY,BLACK EYED PEAS,BLACK EYED PEAS,8,2010,23,1,308973,127.99,4,0,2,-7.989,0.628,0.832
2FOPJIJvirxmqIVeAqeTx2,WHY DON'T YOU,GRAMOPHONEDZIE,GRAMOPHONEDZIE,8,2010,24,1,171021,125.113,4,1,0,-5.63,0.774,0.733
5TvbwJP6gEq3dKtdYxZRRh,ALORS ON DANSE,STROMAE,STROMAE,8,2010,25,18,213520,119.936,4,0,1,-5.869,0.75,0.774
7nBSJafXLMy8kHIS9JfITW,HOLIDAY,DIZZEE RASCAL,DIZZEE RASCAL,8,2010,26,2,229010,118.018,4,1,7,-6.324,0.798,0.733
6ZbmKimtnTuIo330PbxdU3,WHEN LOVE TAKES OVER,DAVID GUETTA,DAVID GUETTA,8,2010,27,1,191000,129.995,4,1,11,-4.627,0.671,0.875
3saasngsblSs4H4vyqc5US,FREAK,ESTELLE,ESTELLE,8,2010,28,13,292270,128.037,4,0,11,-9.556,0.92,0.457
4Li1koEIphW5KitMm3panO,ADAGIO FOR STRINGS,TIESTO,TIESTO,8,2010,29,2,205053,139.975,4,0,10,-8.663,0.49,0.915
0dFdnrtJMqruNNRolz4tq6,CHICA BOMB,DAN BALAN,DAN BALAN,8,2010,30,7,307493,128.006,4,1,6,-8.139,0.73,0.851
6447o7CuHVFZD6rytyiVHT,RIVERSIDE,SIDNEY SAMSON,SIDNEY SAMSON,8,2010,31,1,200707,125.991,4,0,1,-3.684,0.894,0.928
7wf8Ir7GgvWvJSGMu4joRQ,TENDERONI,KELE,KELE,8,2010,35,6,270413,135.016,4,1,11,-4.588,0.728,0.732
0cD9mIZh7oEGdyVyKQkFib,WATCH THE SUN COME UP,EXAMPLE,EXAMPLE,8,2010,36,3,203944,114.986,4,1,2,-2.46,0.621,0.932
4oZX8XsASiHsx43W1jd9Q5,DREAMER,LIVIN' JOY,LIVIN' JOY,8,2010,37,1,305731,127.001,4,0,5,-5.59,0.78,0.971
6GUNK3IfP27qt7nhy1MpMP,MY FEELINGS FOR YOU,AVICII,AVICII,8,2010,39,39,160053,128.11,4,0,6,-2.473,0.632,0.978
4whiGHAjgGgG6rcbKKaUv2,HEY HEY,DENNIS FERRER,DENNIS FERRER,8,2010,40,11,211653,126.019,4,1,11,-7.156,0.789,0.795
0xcl9XT60Siji6CSG4y6nb,CLUB CAN'T HANDLE ME,FLO RIDA,FLO RIDA,9,2010,1,1,232616,127.98,4,1,0,-2.574,0.623,0.882
19REBhPTD5mFUfc8BUqVYJ,KATY ON A MISSION,KATY B,KATY B,9,2010,2,2,219120,139.898,4,1,8,-5.211,0.675,0.731
6Ljak2OKTpSJSWWRPgiqO4,WE NO SPEAK AMERICANO,YOLANDA BE COOL,YOLANDA BE COOL,9,2010,3,1,157440,124.996,4,1,6,-5.005,0.902,0.805
41KPpw0EZCytxNkmEMJVgr,ONE,SWEDISH HOUSE MAFIA,SWEDISH HOUSE MAFIA,9,2010,4,2,169920,125.026,4,1,0,-6.564,0.802,0.781
0Ip0X9WAbqg2KsgCiRSHOI,LET YOU GO,CHASE,CHASE,9,2010,5,3,287240,174.001,4,1,6,-6.267,0.329,0.766
7woWo0hsR1HsTLQiZW19PO,AMAZING,INNA,INNA,9,2010,6,5,208613,130.015,4,0,8,-4.604,0.702,0.933
07WEDHF2YwVgYuBugi2ECO,KICKSTARTS,EXAMPLE,EXAMPLE,9,2010,8,1,181827,126.059,4,1,5,-4.455,0.61,0.836
39mpEFVia0G5XJhaAES01t,STEREO LOVE,EDWARD MAYA,EDWARD MAYA,9,2010,11,1,217093,127.03,4,0,1,-8.528,0.771,0.658
5TvbwJP6gEq3dKtdYxZRRh,ALORS ON DANSE,STROMAE,STROMAE,9,2010,12,11,213520,119.936,4,0,1,-5.869,0.75,0.774
670EuhCIOBbCnMeCAqG3vz,COMMANDER,KELLY ROWLAND,KELLY ROWLAND,9,2010,13,2,218800,124.685,4,0,11,-2.896,0.399,0.896
7bPu0pkptMwRHIR0VtrCSf,GETTIN' OVER,DAVID GUETTA,DAVID GUETTA,9,2010,14,1,188013,130.081,4,1,1,-5.104,0.622,0.917
3MT8aPEChnmIt5GIPCIhoN,LOVE NEVER DIES,CASPA,CASPA,9,2010,15,13,212360,140.038,4,1,0,-5.766,0.564,0.676
0NrwQdPgOlLkVEC3VMlU42,MEMORIES,DAVID GUETTA,DAVID GUETTA,9,2010,16,2,210853,130.044,4,1,8,-3.913,0.542,0.916
67pMpM5JGGzdt7SQDtcOMd,HOT,INNA,INNA,9,2010,18,1,243760,128.011,4,0,7,-4.917,0.85,0.947
4MKzCHlZvkwJOQRNkdw4zq,SEXY CHICK,DAVID GUETTA,DAVID GUETTA,9,2010,19,2,195853,129.999,4,0,11,-4.99,0.811,0.654
6GUNK3IfP27qt7nhy1MpMP,MY FEELINGS FOR YOU,AVICII,AVICII,9,2010,21,21,160053,128.11,4,0,6,-2.473,0.632,0.978
2L0IFwgkLo4TQO4r3oEwM8,LAST ONES STANDING,EXAMPLE,EXAMPLE,9,2010,22,22,325760,140.052,4,1,7,-3.694,0.542,0.951
4DAihwM9evlhnZvbdtVpvv,SPACESHIP,BENNY BENASSI,BENNY BENASSI,9,2010,24,18,270000,127.999,4,0,9,-5.275,0.69,0.937
0SWJ2GD3UdhakN3NMzPwF5,WON'T GO QUIETLY,EXAMPLE,EXAMPLE,9,2010,26,1,218520,125.084,4,1,8,-3.507,0.507,0.9
2FOPJIJvirxmqIVeAqeTx2,WHY DON'T YOU,GRAMOPHONEDZIE,GRAMOPHONEDZIE,9,2010,28,1,171021,125.113,4,1,0,-5.63,0.774,0.733
6ZbmKimtnTuIo330PbxdU3,WHEN LOVE TAKES OVER,DAVID GUETTA,DAVID GUETTA,9,2010,32,1,191000,129.995,4,1,11,-4.627,0.671,0.875
7zWkzZiw0LL76Mi1nsrdfc,ARGURU,DEADMAU5,DEADMAU5,9,2010,33,33,390000,128.028,4,1,9,-10.884,0.731,0.335
1Nm3S4REB1NZ3rzPP9WWl3,EVERYTHING YOU WANTED,KELE,KELE,9,2010,34,17,229693,135.075,4,1,0,-4.901,0.722,0.918
3Rc2ajBMInxeNGVkMPC92Y,DANCING ON MY OWN,ROBYN,ROBYN,9,2010,35,3,285973,117.014,4,1,6,-4.676,0.68,0.874
70ftmiU08HpSHxPD2dTnnh,ACAPELLA,KELIS,KELIS,9,2010,36,1,248120,127.981,4,1,11,-4.631,0.7,0.853
0cD9mIZh7oEGdyVyKQkFib,WATCH THE SUN COME UP,EXAMPLE,EXAMPLE,9,2010,38,3,203944,114.986,4,1,2,-2.46,0.621,0.932
6447o7CuHVFZD6rytyiVHT,RIVERSIDE,SIDNEY SAMSON,SIDNEY SAMSON,9,2010,39,1,200707,125.991,4,0,1,-3.684,0.894,0.928
5MabgvuQ3GGj2Ayborp60c,BETTER THAN LOVE,HURTS,HURTS,9,2010,40,6,210213,132.03,4,0,11,-3.556,0.472,0.874
19REBhPTD5mFUfc8BUqVYJ,KATY ON A MISSION,KATY B,KATY B,10,2010,1,1,219120,139.898,4,1,8,-5.211,0.675,0.731
27mmy0QbbUzevU3unSyyXL,I'M IN LOVE,ALEX GAUDINO,ALEX GAUDINO,10,2010,2,2,171067,126.152,4,0,1,-2.259,0.454,0.9
0xcl9XT60Siji6CSG4y6nb,CLUB CAN'T HANDLE ME,FLO RIDA,FLO RIDA,10,2010,3,1,232616,127.98,4,1,0,-2.574,0.623,0.882
